selected_generators,num_search_qubits,dimension,seed,train_sample_count,backend,shots,measurement_policy,max_candidates_per_shotbatch,oracle_mode,learner,refit_policy,training_contains_hidden_optimum,initial_matches_hidden_optimum,found_hidden_exact_optimum,success_within_1_percent,success_within_3_percent,success_within_5_percent,random_exact_success_probability,random_success_within_3_percent_probability,algorithmic_ed_lp_calls,search_verification_calls,hidden_reference_ed_lp_calls,circuit_executions,total_shots,verified_candidates,max_qubits,max_transpiled_depth,learner_fallback,train_pairwise_order_accuracy,train_best_rank,train_best_bitstring,train_best_true_cost,num_pairs,num_pairwise_violations,pairwise_hinge_loss,surrogate_piece_count,surrogate_max_weight,surrogate_total_weight,refit_count,observed_sample_count,observed_indices,status,error_type,error
"[2, 5]",4,16,0,4,qasm,2000,shot_batch,3,learned,mismatch,accepted,False,False,True,True,True,True,0.6875,0.6875,15,11,16,14,28000,42,18,84,,0.8333333333333334,1,0001,29392.73726635294,6,1,1.0,2,3,8,2,6,"[0, 3, 5, 8, 9, 11]",ok,,
"[2, 5]",4,16,0,4,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,False,False,True,True,True,True,0.625,0.625,14,10,16,14,28000,42,22,499,,0.8333333333333334,1,0001,29392.73726635294,6,1,1.0,2,3,11,0,4,"[5, 8, 9, 11]",ok,,
"[2, 5]",4,16,0,4,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,False,False,True,True,True,True,0.75,0.75,16,12,16,14,28000,42,22,511,,0.8333333333333334,1,0001,29392.73726635294,6,1,1.0,2,3,11,2,6,"[0, 3, 5, 8, 9, 11]",ok,,
"[2, 5]",4,16,0,4,qasm,2000,shot_batch,3,learned,rank_hinge,none,False,False,True,True,True,True,0.75,0.75,16,12,16,14,28000,42,11,108,,0.8333333333333334,1,0001,29392.73726635294,6,1,1.0,2,1,2,0,4,"[5, 8, 9, 11]",ok,,
"[2, 5]",4,16,0,4,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,False,False,True,True,True,True,0.3125,0.3125,9,5,16,2,4000,6,18,2,,0.8333333333333334,1,0001,29392.73726635294,6,1,1.0,2,1,2,2,6,"[0, 3, 5, 8, 9, 11]",ok,,
"[2, 5]",4,16,1,4,qasm,2000,shot_batch,3,learned,mismatch,none,False,False,True,True,True,True,0.625,0.625,14,10,16,13,26000,39,14,96,,0.8333333333333334,1,1110,30853.5596684,6,1,1.0,2,2,5,0,4,"[6, 7, 11, 15]",ok,,
"[2, 5]",4,16,1,4,qasm,2000,shot_batch,3,learned,mismatch,accepted,False,False,True,True,True,True,0.6875,0.6875,15,11,16,13,26000,39,22,505,,0.8333333333333334,1,1110,30853.5596684,6,1,1.0,2,2,5,1,5,"[0, 6, 7, 11, 15]",ok,,
"[2, 5]",4,16,1,4,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,False,False,True,True,True,True,0.5625,0.5625,13,9,16,13,26000,39,22,492,,0.8333333333333334,1,1110,30853.5596684,6,1,1.0,2,3,8,0,4,"[6, 7, 11, 15]",ok,,
"[2, 5]",4,16,1,4,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,False,False,True,True,True,True,0.6875,0.6875,15,11,16,13,26000,39,25,993,,0.8333333333333334,1,1110,30853.5596684,6,1,1.0,2,3,8,1,5,"[0, 6, 7, 11, 15]",ok,,
"[2, 5]",4,16,1,4,qasm,2000,shot_batch,3,learned,rank_hinge,none,False,False,True,True,True,True,0.6875,0.6875,15,11,16,13,26000,39,11,65,,0.8333333333333334,1,1110,30853.5596684,6,1,1.0,2,2,3,0,4,"[6, 7, 11, 15]",ok,,
"[2, 5]",4,16,1,4,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,False,False,True,True,True,True,0.625,0.625,14,10,16,13,26000,39,11,84,,0.8333333333333334,1,1110,30853.5596684,6,1,1.0,2,2,3,1,5,"[0, 6, 7, 11, 15]",ok,,
"[2, 5]",4,16,2,4,qasm,2000,shot_batch,3,learned,mismatch,none,False,False,True,True,True,True,0.75,0.75,16,12,16,19,38000,57,14,90,,1.0,1,0100,25022.74363475294,6,0,0.0,2,2,6,0,4,"[2, 4, 5, 11]",ok,,
"[2, 5]",4,16,2,4,qasm,2000,shot_batch,3,learned,mismatch,accepted,False,False,False,False,False,False,0.625,0.625,14,10,16,13,26000,39,18,336,,1.0,1,0100,25022.74363475294,6,0,0.0,2,2,6,1,5,"[2, 3, 4, 5, 11]",ok,,
"[2, 5]",4,16,2,4,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,False,False,True,True,True,True,0.75,0.75,16,12,16,19,38000,57,22,499,,1.0,1,0100,25022.74363475294,6,0,0.0,2,3,9,0,4,"[2, 4, 5, 11]",ok,,
"[2, 5]",4,16,2,4,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,False,False,False,False,False,False,0.6875,0.6875,15,11,16,13,26000,39,22,344,,1.0,1,0100,25022.74363475294,6,0,0.0,2,3,9,1,5,"[2, 3, 4, 5, 11]",ok,,
"[2, 5]",4,16,2,4,qasm,2000,shot_batch,3,learned,rank_hinge,none,False,False,True,True,True,True,0.75,0.75,16,12,16,19,38000,57,11,90,,1.0,1,0100,25022.74363475294,6,0,0.0,2,2,3,0,4,"[2, 4, 5, 11]",ok,,
"[2, 5]",4,16,2,4,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,False,False,False,False,False,False,0.125,0.125,6,2,16,1,2000,3,11,2,,1.0,1,0100,25022.74363475294,6,0,0.0,2,2,3,1,5,"[2, 3, 4, 5, 11]",ok,,
"[2, 5]",4,16,3,4,qasm,2000,shot_batch,3,learned,mismatch,none,False,False,True,True,True,True,0.75,0.75,16,12,16,16,32000,48,14,84,,0.6666666666666666,1,1100,24578.2152604,6,2,3.0,2,2,6,0,4,"[2, 3, 4, 10]",ok,,
"[2, 5]",4,16,3,4,qasm,2000,shot_batch,3,learned,mismatch,accepted,False,False,True,True,True,True,0.75,0.75,16,12,16,16,32000,48,18,517,,0.6666666666666666,1,1100,24578.2152604,6,2,3.0,2,2,6,3,6,"[0, 1, 2, 3, 4, 10]",ok,,
"[2, 5]",4,16,3,4,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,False,False,True,True,True,True,0.75,0.75,16,12,16,16,32000,48,22,496,,0.6666666666666666,1,1100,24578.2152604,6,2,4.0,2,3,10,0,4,"[2, 3, 4, 10]",ok,,
"[2, 5]",4,16,3,4,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,False,False,True,True,True,True,0.6875,0.6875,15,11,16,16,32000,48,22,513,,0.6666666666666666,1,1100,24578.2152604,6,2,4.0,2,3,10,3,6,"[0, 1, 2, 3, 4, 10]",ok,,
"[2, 5]",4,16,3,4,qasm,2000,shot_batch,3,learned,rank_hinge,none,False,False,True,True,True,True,0.75,0.75,16,12,16,16,32000,48,11,114,,0.8333333333333334,1,1100,24578.2152604,6,1,1.0,2,1,2,0,4,"[2, 3, 4, 10]",ok,,
"[2, 5]",4,16,3,4,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,False,False,True,True,True,True,0.6875,0.6875,15,11,16,16,32000,48,22,517,,0.8333333333333334,1,1100,24578.2152604,6,1,1.0,2,1,2,3,6,"[0, 1, 2, 3, 4, 10]",ok,,
"[2, 5]",4,16,4,4,qasm,2000,shot_batch,3,learned,mismatch,none,False,False,True,True,True,True,0.6875,0.6875,15,11,16,17,34000,51,14,96,,0.8333333333333334,1,0001,29392.73726635294,6,1,2.0,2,2,6,0,4,"[8, 9, 13, 14]",ok,,
"[2, 5]",4,16,4,4,qasm,2000,shot_batch,3,learned,mismatch,accepted,False,False,True,True,True,True,0.75,0.75,16,12,16,24,48000,72,18,335,,0.8333333333333334,1,0001,29392.73726635294,6,1,2.0,2,2,6,3,7,"[0, 1, 3, 8, 9, 13, 14]",ok,,
"[2, 5]",4,16,4,4,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,False,False,True,True,True,True,0.6875,0.6875,15,11,16,18,36000,54,22,517,,0.8333333333333334,1,0001,29392.73726635294,6,1,2.0,2,3,8,0,4,"[8, 9, 13, 14]",ok,,
"[2, 5]",4,16,4,4,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,False,False,True,True,True,True,0.75,0.75,16,12,16,18,36000,54,25,511,,0.8333333333333334,1,0001,29392.73726635294,6,1,2.0,2,3,8,3,7,"[0, 1, 3, 8, 9, 13, 14]",ok,,
"[2, 5]",4,16,4,4,qasm,2000,shot_batch,3,learned,rank_hinge,none,False,False,True,True,True,True,0.6875,0.6875,15,11,16,15,30000,45,14,108,,1.0,1,0001,29392.73726635294,6,0,0.0,2,3,5,0,4,"[8, 9, 13, 14]",ok,,
"[2, 5]",4,16,4,4,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,False,False,True,True,True,True,0.75,0.75,16,12,16,15,30000,45,22,943,,1.0,1,0001,29392.73726635294,6,0,0.0,2,3,5,2,6,"[0, 1, 8, 9, 13, 14]",ok,,
"[2, 5]",4,16,0,8,qasm,2000,shot_batch,3,learned,mismatch,none,False,False,True,True,True,True,0.4375,0.4375,15,7,16,14,28000,42,14,90,,0.6428571428571429,1,1100,24578.2152604,28,10,15.0,2,2,6,0,8,"[1, 2, 3, 4, 6, 7, 10, 15]",ok,,
"[2, 5]",4,16,0,8,qasm,2000,shot_batch,3,learned,mismatch,accepted,False,False,True,True,True,True,0.4375,0.4375,15,7,16,14,28000,42,14,84,,0.6428571428571429,1,1100,24578.2152604,28,10,15.0,2,2,6,2,9,"[0, 1, 2, 3, 4, 6, 7, 10, 15]",ok,,
"[2, 5]",4,16,0,8,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,False,False,True,True,True,True,0.375,0.375,14,6,16,14,28000,42,25,984,,0.7142857142857143,1,1100,24578.2152604,28,8,15.0,2,5,14,0,8,"[1, 2, 3, 4, 6, 7, 10, 15]",ok,,
"[2, 5]",4,16,0,8,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,False,False,True,True,True,True,0.5,0.5,16,8,16,14,28000,42,25,987,,0.7142857142857143,1,1100,24578.2152604,28,8,15.0,2,5,14,2,9,"[0, 1, 2, 3, 4, 6, 7, 10, 15]",ok,,
"[2, 5]",4,16,0,8,qasm,2000,shot_batch,3,learned,rank_hinge,none,False,False,False,False,False,False,0.0625,0.0625,9,1,16,1,2000,3,22,2,,0.9285714285714286,1,1100,24578.2152604,28,2,2.0,2,5,11,0,8,"[1, 2, 3, 4, 6, 7, 10, 15]",ok,,
"[2, 5]",4,16,0,8,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,False,False,False,False,False,False,0.0625,0.0625,9,1,16,1,2000,3,22,2,,0.9285714285714286,1,1100,24578.2152604,28,2,2.0,2,5,11,1,8,"[1, 2, 3, 4, 6, 7, 10, 15]",ok,,
"[2, 5]",4,16,1,8,qasm,2000,shot_batch,3,learned,mismatch,none,False,False,True,True,True,True,0.4375,0.4375,15,7,16,13,26000,39,14,84,,0.6428571428571429,1,1000,24897.827539314705,28,10,13.0,2,2,6,0,8,"[1, 2, 4, 5, 8, 11, 12, 15]",ok,,
"[2, 5]",4,16,1,8,qasm,2000,shot_batch,3,learned,mismatch,accepted,False,False,True,True,True,True,0.4375,0.4375,15,7,16,13,26000,39,14,84,,0.6428571428571429,1,1000,24897.827539314705,28,10,13.0,2,2,6,1,9,"[0, 1, 2, 4, 5, 8, 11, 12, 15]",ok,,
"[2, 5]",4,16,1,8,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,False,False,True,True,True,True,0.4375,0.4375,15,7,16,13,26000,39,22,502,,0.6428571428571429,1,1000,24897.827539314705,28,10,16.0,2,4,12,0,8,"[1, 2, 4, 5, 8, 11, 12, 15]",ok,,
"[2, 5]",4,16,1,8,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,False,False,True,True,True,True,0.4375,0.4375,15,7,16,13,26000,39,25,997,,0.6428571428571429,1,1000,24897.827539314705,28,10,16.0,2,4,12,1,9,"[0, 1, 2, 4, 5, 8, 11, 12, 15]",ok,,
"[2, 5]",4,16,1,8,qasm,2000,shot_batch,3,learned,rank_hinge,none,False,False,True,True,True,True,0.4375,0.4375,15,7,16,13,26000,39,15,733,,0.8571428571428571,1,1000,24897.827539314705,28,4,5.0,2,2,5,0,8,"[1, 2, 4, 5, 8, 11, 12, 15]",ok,,
"[2, 5]",4,16,1,8,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,False,False,True,True,True,True,0.4375,0.4375,15,7,16,13,26000,39,22,919,,0.8571428571428571,1,1000,24897.827539314705,28,4,5.0,2,2,5,1,9,"[0, 1, 2, 4, 5, 8, 11, 12, 15]",ok,,
"[2, 5]",4,16,2,8,qasm,2000,shot_batch,3,learned,mismatch,none,False,False,False,False,False,False,0.375,0.375,14,6,16,13,26000,39,14,61,,0.6071428571428571,1,1100,24578.2152604,28,11,15.0,2,2,6,0,8,"[2, 3, 4, 5, 7, 11, 14, 15]",ok,,
"[2, 5]",4,16,2,8,qasm,2000,shot_batch,3,learned,mismatch,accepted,False,False,False,False,False,False,0.375,0.375,14,6,16,13,26000,39,14,61,,0.6071428571428571,1,1100,24578.2152604,28,11,15.0,2,2,6,1,8,"[2, 3, 4, 5, 7, 11, 14, 15]",ok,,
"[2, 5]",4,16,2,8,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,False,False,False,False,False,False,0.4375,0.4375,15,7,16,13,26000,39,22,345,,0.6071428571428571,1,1100,24578.2152604,28,11,15.0,2,4,10,0,8,"[2, 3, 4, 5, 7, 11, 14, 15]",ok,,
"[2, 5]",4,16,2,8,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,False,False,False,False,False,False,0.4375,0.4375,15,7,16,13,26000,39,22,345,,0.6071428571428571,1,1100,24578.2152604,28,11,15.0,2,4,10,1,8,"[2, 3, 4, 5, 7, 11, 14, 15]",ok,,
"[2, 5]",4,16,2,8,qasm,2000,shot_batch,3,learned,rank_hinge,none,False,False,True,True,True,True,0.5,0.5,16,8,16,19,38000,57,22,925,,0.7857142857142857,1,1100,24578.2152604,28,6,8.0,2,4,9,0,8,"[2, 3, 4, 5, 7, 11, 14, 15]",ok,,
"[2, 5]",4,16,2,8,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,False,False,True,True,True,True,0.4375,0.4375,15,7,16,19,38000,57,22,733,,0.7857142857142857,1,1100,24578.2152604,28,6,8.0,2,4,9,2,9,"[0, 2, 3, 4, 5, 7, 11, 14, 15]",ok,,
"[2, 5]",4,16,3,8,qasm,2000,shot_batch,3,learned,mismatch,none,False,False,True,True,True,True,0.5,0.5,16,8,16,15,30000,45,14,90,,0.8214285714285714,1,1100,24578.2152604,28,5,5.0,2,2,6,0,8,"[1, 2, 3, 7, 9, 11, 12, 13]",ok,,
"[2, 5]",4,16,3,8,qasm,2000,shot_batch,3,learned,mismatch,accepted,False,False,True,True,True,True,0.4375,0.4375,15,7,16,15,30000,45,14,84,,0.8214285714285714,1,1100,24578.2152604,28,5,5.0,2,2,6,1,9,"[0, 1, 2, 3, 7, 9, 11, 12, 13]",ok,,
"[2, 5]",4,16,3,8,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,False,False,True,True,True,True,0.375,0.375,14,6,16,15,30000,45,25,970,,0.8214285714285714,1,1100,24578.2152604,28,5,7.0,2,5,15,0,8,"[1, 2, 3, 7, 9, 11, 12, 13]",ok,,
"[2, 5]",4,16,3,8,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,False,False,True,True,True,True,0.4375,0.4375,15,7,16,15,30000,45,25,987,,0.8214285714285714,1,1100,24578.2152604,28,5,7.0,2,5,15,1,9,"[0, 1, 2, 3, 7, 9, 11, 12, 13]",ok,,
"[2, 5]",4,16,3,8,qasm,2000,shot_batch,3,learned,rank_hinge,none,False,False,True,True,True,True,0.375,0.375,14,6,16,15,30000,45,22,934,,0.9642857142857143,1,1100,24578.2152604,28,1,1.0,2,4,11,0,8,"[1, 2, 3, 7, 9, 11, 12, 13]",ok,,
"[2, 5]",4,16,3,8,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,False,False,True,True,True,True,0.3125,0.3125,13,5,16,15,30000,45,22,570,,0.9642857142857143,1,1100,24578.2152604,28,1,1.0,2,4,11,1,9,"[0, 1, 2, 3, 7, 9, 11, 12, 13]",ok,,
"[2, 5]",4,16,4,8,qasm,2000,shot_batch,3,learned,mismatch,none,False,False,True,True,True,True,0.4375,0.4375,15,7,16,17,34000,51,14,90,,0.5357142857142857,1,0100,25022.74363475294,28,13,17.0,2,2,6,0,8,"[2, 6, 9, 10, 11, 12, 13, 14]",ok,,
"[2, 5]",4,16,4,8,qasm,2000,shot_batch,3,learned,mismatch,accepted,False,False,True,True,True,True,0.4375,0.4375,15,7,16,17,34000,51,14,84,,0.5357142857142857,1,0100,25022.74363475294,28,13,17.0,2,2,6,1,9,"[0, 2, 6, 9, 10, 11, 12, 13, 14]",ok,,
"[2, 5]",4,16,4,8,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,False,False,True,True,True,True,0.5,0.5,16,8,16,17,34000,51,25,984,,0.6428571428571429,1,0100,25022.74363475294,28,10,22.0,2,5,13,0,8,"[2, 6, 9, 10, 11, 12, 13, 14]",ok,,
"[2, 5]",4,16,4,8,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,False,False,True,True,True,True,0.5,0.5,16,8,16,17,34000,51,25,507,,0.6428571428571429,1,0100,25022.74363475294,28,10,22.0,2,5,13,1,9,"[0, 2, 6, 9, 10, 11, 12, 13, 14]",ok,,
"[2, 5]",4,16,4,8,qasm,2000,shot_batch,3,learned,rank_hinge,none,False,False,True,True,True,True,0.4375,0.4375,15,7,16,14,28000,42,11,84,,0.7857142857142857,1,0100,25022.74363475294,28,6,6.0,2,2,3,0,8,"[2, 6, 9, 10, 11, 12, 13, 14]",ok,,
"[2, 5]",4,16,4,8,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,False,False,True,True,True,True,0.5,0.5,16,8,16,14,28000,42,18,570,,0.7857142857142857,1,0100,25022.74363475294,28,6,6.0,2,2,3,1,9,"[0, 2, 6, 9, 10, 11, 12, 13, 14]",ok,,
"[2, 5]",4,16,0,16,qasm,2000,shot_batch,3,learned,mismatch,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,0,16,qasm,2000,shot_batch,3,learned,mismatch,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,0,16,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,0,16,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,0,16,qasm,2000,shot_batch,3,learned,rank_hinge,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,0,16,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,1,16,qasm,2000,shot_batch,3,learned,mismatch,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,1,16,qasm,2000,shot_batch,3,learned,mismatch,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,1,16,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,1,16,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,1,16,qasm,2000,shot_batch,3,learned,rank_hinge,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,1,16,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,2,16,qasm,2000,shot_batch,3,learned,mismatch,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,2,16,qasm,2000,shot_batch,3,learned,mismatch,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,2,16,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,2,16,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,2,16,qasm,2000,shot_batch,3,learned,rank_hinge,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,2,16,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,3,16,qasm,2000,shot_batch,3,learned,mismatch,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,3,16,qasm,2000,shot_batch,3,learned,mismatch,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,3,16,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,3,16,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,3,16,qasm,2000,shot_batch,3,learned,rank_hinge,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,3,16,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,4,16,qasm,2000,shot_batch,3,learned,mismatch,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,4,16,qasm,2000,shot_batch,3,learned,mismatch,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,4,16,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,4,16,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,4,16,qasm,2000,shot_batch,3,learned,rank_hinge,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[2, 5]",4,16,4,16,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,4q configs use train_sample_count 4 or 8
"[0, 1, 2]",6,64,0,4,qasm,2000,shot_batch,3,learned,mismatch,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,6q configs use train_sample_count 8 or 16
"[0, 1, 2]",6,64,0,4,qasm,2000,shot_batch,3,learned,mismatch,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,6q configs use train_sample_count 8 or 16
"[0, 1, 2]",6,64,0,4,qasm,2000,shot_batch,3,learned,pairwise_ranking,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,6q configs use train_sample_count 8 or 16
"[0, 1, 2]",6,64,0,4,qasm,2000,shot_batch,3,learned,pairwise_ranking,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,6q configs use train_sample_count 8 or 16
"[0, 1, 2]",6,64,0,4,qasm,2000,shot_batch,3,learned,rank_hinge,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,6q configs use train_sample_count 8 or 16
"[0, 1, 2]",6,64,0,4,qasm,2000,shot_batch,3,learned,rank_hinge,accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,6q configs use train_sample_count 8 or 16
"[0, 1, 2]",6,64,1,4,qasm,2000,shot_batch,3,learned,mismatch,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skipped_invalid_config,invalid_config,6q configs use train_sample_count 8 or 16
