config,selected_generators,num_search_qubits,dimension,seed,train_sample_count,exclude_hidden_optimum_from_training,exclude_hidden_optimum_from_initial,training_contains_hidden_optimum,initial_matches_hidden_optimum,hidden_best_bitstring,hidden_best_true_cost,initial_bitstring,initial_true_cost,final_bitstring,final_true_cost,found_hidden_exact_optimum,algorithmic_ed_lp_calls,hidden_reference_ed_lp_calls,circuit_executions,total_shots,max_qubits,max_circuit_depth,max_transpiled_depth,status,error
"0,1","[0, 1]",4,16,11,8,True,True,False,False,1100,33223.5533,1000,35794.7596684,1100,33223.5533,True,11,16,18,36000,14,56,114,ok,
"0,1","[0, 1]",4,16,12,8,True,True,False,False,1100,33223.5533,1000,35794.7596684,1100,33223.5533,True,13,16,13,26000,18,56,496,ok,
"0,1","[0, 1]",4,16,13,8,True,True,False,False,1100,33223.5533,0000,46579.28972722357,1000,35794.7596684,False,11,16,16,32000,14,56,102,ok,
"0,1","[0, 1]",4,16,14,8,True,True,False,False,1100,33223.5533,1101,37223.5533,1101,37223.5533,False,10,16,12,24000,14,38,65,ok,
"0,1","[0, 1]",4,16,15,8,True,True,False,False,1100,33223.5533,0110,39973.672854588236,1000,35794.7596684,False,11,16,15,30000,18,56,496,ok,
"0,1","[0, 1]",4,16,16,8,True,True,False,False,1100,33223.5533,1011,39794.7596684,1011,39794.7596684,False,11,16,12,24000,14,56,114,ok,
"0,1","[0, 1]",4,16,17,8,True,True,False,False,1100,33223.5533,0101,50008.08335882357,1110,37223.5533,False,13,16,13,26000,14,38,77,ok,
"0,1","[0, 1]",4,16,18,8,True,True,False,False,1100,33223.5533,1001,39794.7596684,1100,33223.5533,True,11,16,13,26000,14,56,114,ok,
"0,1","[0, 1]",4,16,19,8,True,True,False,False,1100,33223.5533,1001,39794.7596684,1110,37223.5533,False,12,16,13,26000,14,38,81,ok,
"0,1","[0, 1]",4,16,0,12,True,True,False,False,1100,33223.5533,0000,46579.28972722357,1100,33223.5533,True,14,16,13,26000,14,38,77,ok,
"0,1","[0, 1]",4,16,1,12,True,True,False,False,1100,33223.5533,1001,39794.7596684,1110,37223.5533,False,14,16,18,36000,14,56,114,ok,
"0,1","[0, 1]",4,16,2,12,True,True,False,False,1100,33223.5533,0100,46008.08335882357,1100,33223.5533,True,13,16,13,26000,14,38,77,ok,
"0,1","[0, 1]",4,16,3,12,True,True,False,False,1100,33223.5533,0001,50579.28972722357,1100,33223.5533,True,15,16,20,40000,14,56,114,ok,
"0,1","[0, 1]",4,16,4,12,True,True,False,False,1100,33223.5533,0001,50579.28972722357,1111,37223.5533,False,14,16,17,34000,18,56,502,ok,
"0,1","[0, 1]",4,16,5,12,True,True,False,False,1100,33223.5533,0010,40544.87922298824,1101,37223.5533,False,13,16,21,42000,18,38,332,ok,
"0,1","[0, 1]",4,16,6,12,True,True,False,False,1100,33223.5533,1011,39794.7596684,1101,37223.5533,False,14,16,17,34000,14,56,114,ok,
"0,1","[0, 1]",4,16,7,12,True,True,False,False,1100,33223.5533,1010,39794.7596684,1000,35794.7596684,False,14,16,13,26000,18,56,496,ok,
"0,1","[0, 1]",4,16,8,12,True,True,False,False,1100,33223.5533,0010,40544.87922298824,1100,33223.5533,True,15,16,16,32000,14,20,40,ok,
"0,1","[0, 1]",4,16,9,12,True,True,False,False,1100,33223.5533,0000,46579.28972722357,1100,33223.5533,True,15,16,28,56000,14,56,114,ok,
"0,1","[0, 1]",4,16,10,12,True,True,False,False,1100,33223.5533,0110,39973.672854588236,1100,33223.5533,True,16,16,17,34000,14,56,114,ok,
"0,1","[0, 1]",4,16,11,12,True,True,False,False,1100,33223.5533,0001,50579.28972722357,1100,33223.5533,True,15,16,19,38000,14,56,114,ok,
"0,1","[0, 1]",4,16,12,12,True,True,False,False,1100,33223.5533,1001,39794.7596684,1100,33223.5533,True,14,16,13,26000,14,56,114,ok,
"0,1","[0, 1]",4,16,13,12,True,True,False,False,1100,33223.5533,1011,39794.7596684,1000,35794.7596684,False,14,16,16,32000,14,56,114,ok,
"0,1","[0, 1]",4,16,14,12,True,True,False,False,1100,33223.5533,0000,46579.28972722357,1110,37223.5533,False,14,16,14,28000,18,38,336,ok,
"0,1","[0, 1]",4,16,15,12,True,True,False,False,1100,33223.5533,1011,39794.7596684,1000,35794.7596684,False,13,16,16,32000,14,56,114,ok,
"0,1","[0, 1]",4,16,16,12,True,True,False,False,1100,33223.5533,1101,37223.5533,1101,37223.5533,False,13,16,12,24000,18,56,496,ok,
"0,1","[0, 1]",4,16,17,12,True,True,False,False,1100,33223.5533,0101,50008.08335882357,1110,37223.5533,False,14,16,13,26000,14,38,77,ok,
"0,1","[0, 1]",4,16,18,12,True,True,False,False,1100,33223.5533,0011,40544.87922298824,1100,33223.5533,True,14,16,13,26000,14,56,114,ok,
"0,1","[0, 1]",4,16,19,12,True,True,False,False,1100,33223.5533,1110,37223.5533,1000,35794.7596684,False,13,16,14,28000,18,56,496,ok,
"1,5","[1, 5]",4,16,0,4,True,True,False,False,0000,20578.2152604,1000,24578.2152604,0000,20578.2152604,True,9,16,18,36000,18,55,511,ok,
"1,5","[1, 5]",4,16,1,4,True,True,False,False,0000,20578.2152604,1111,37223.5533,0000,20578.2152604,True,12,16,22,44000,14,56,96,ok,
"1,5","[1, 5]",4,16,2,4,True,True,False,False,0000,20578.2152604,0100,24578.2152604,0100,24578.2152604,False,7,16,12,24000,14,37,61,ok,
"1,5","[1, 5]",4,16,3,4,True,True,False,False,0000,20578.2152604,1001,30948.208892000002,0000,20578.2152604,True,11,16,23,46000,18,37,349,ok,
"1,5","[1, 5]",4,16,4,4,True,True,False,False,0000,20578.2152604,0100,24578.2152604,0100,24578.2152604,False,11,16,12,24000,14,55,87,ok,
"1,5","[1, 5]",4,16,5,4,True,True,False,False,0000,20578.2152604,1010,30853.5596684,0000,20578.2152604,True,12,16,19,38000,14,56,84,ok,
"1,5","[1, 5]",4,16,6,4,True,True,False,False,0000,20578.2152604,0110,30853.5596684,0000,20578.2152604,True,9,16,16,32000,18,55,501,ok,
"1,5","[1, 5]",4,16,7,4,True,True,False,False,0000,20578.2152604,0010,26853.5596684,0000,20578.2152604,True,10,16,18,36000,18,38,332,ok,
"1,5","[1, 5]",4,16,8,4,True,True,False,False,0000,20578.2152604,0011,33223.5533,0000,20578.2152604,True,10,16,18,36000,18,56,505,ok,
"1,5","[1, 5]",4,16,9,4,True,True,False,False,0000,20578.2152604,0011,33223.5533,0100,24578.2152604,False,13,16,26,52000,14,56,87,ok,
"1,5","[1, 5]",4,16,10,4,True,True,False,False,0000,20578.2152604,1100,24578.2152604,1100,24578.2152604,False,11,16,12,24000,14,56,81,ok,
"1,5","[1, 5]",4,16,11,4,True,True,False,False,0000,20578.2152604,1000,24578.2152604,0000,20578.2152604,True,8,16,15,30000,22,55,496,ok,
"1,5","[1, 5]",4,16,12,4,True,True,False,False,0000,20578.2152604,1100,24578.2152604,1100,24578.2152604,False,10,16,12,24000,18,56,483,ok,
"1,5","[1, 5]",4,16,13,4,True,True,False,False,0000,20578.2152604,0010,26853.5596684,0100,24578.2152604,False,10,16,15,30000,14,56,120,ok,
"1,5","[1, 5]",4,16,14,4,True,True,False,False,0000,20578.2152604,1011,37223.5533,0100,24578.2152604,False,11,16,13,26000,14,55,108,ok,
"1,5","[1, 5]",4,16,15,4,True,True,False,False,0000,20578.2152604,1000,24578.2152604,1000,24578.2152604,False,11,16,12,24000,18,55,495,ok,
"1,5","[1, 5]",4,16,16,4,True,True,False,False,0000,20578.2152604,0110,30853.5596684,0000,20578.2152604,True,10,16,17,34000,18,55,501,ok,
"1,5","[1, 5]",4,16,17,4,True,True,False,False,0000,20578.2152604,0110,30853.5596684,0100,24578.2152604,False,12,16,19,38000,18,37,344,ok,
"1,5","[1, 5]",4,16,18,4,True,True,False,False,0000,20578.2152604,0100,24578.2152604,0100,24578.2152604,False,7,16,12,24000,14,20,32,ok,
"1,5","[1, 5]",4,16,19,4,True,True,False,False,0000,20578.2152604,1000,24578.2152604,0000,20578.2152604,True,11,16,17,34000,14,55,96,ok,
"1,5","[1, 5]",4,16,0,6,True,True,False,False,0000,20578.2152604,0111,37223.5533,0000,20578.2152604,True,14,16,24,48000,14,38,77,ok,
"1,5","[1, 5]",4,16,1,6,True,True,False,False,0000,20578.2152604,1110,30853.5596684,0000,20578.2152604,True,13,16,15,30000,14,56,90,ok,
"1,5","[1, 5]",4,16,2,6,True,True,False,False,0000,20578.2152604,1101,30948.208892,1100,24578.2152604,False,10,16,13,26000,18,38,336,ok,
"1,5","[1, 5]",4,16,3,6,True,True,False,False,0000,20578.2152604,1110,30853.5596684,0000,20578.2152604,True,11,16,23,46000,14,38,57,ok,
"1,5","[1, 5]",4,16,4,6,True,True,False,False,0000,20578.2152604,0110,30853.5596684,0000,20578.2152604,True,11,16,16,32000,14,55,96,ok,
"1,5","[1, 5]",4,16,5,6,True,True,False,False,0000,20578.2152604,0110,30853.5596684,0000,20578.2152604,True,13,16,24,48000,14,56,96,ok,
"1,5","[1, 5]",4,16,6,6,True,True,False,False,0000,20578.2152604,0101,30948.208892000002,0110,30853.5596684,False,8,16,14,28000,14,56,114,ok,
"1,5","[1, 5]",4,16,7,6,True,True,False,False,0000,20578.2152604,0111,37223.5533,0000,20578.2152604,True,12,16,18,36000,14,38,65,ok,
"1,5","[1, 5]",4,16,8,6,True,True,False,False,0000,20578.2152604,0110,30853.5596684,0100,24578.2152604,False,11,16,13,26000,14,56,90,ok,
"1,5","[1, 5]",4,16,9,6,True,True,False,False,0000,20578.2152604,0111,37223.5533,0100,24578.2152604,False,8,16,15,30000,18,55,501,ok,
"1,5","[1, 5]",4,16,10,6,True,True,False,False,0000,20578.2152604,1100,24578.2152604,1100,24578.2152604,False,7,16,12,24000,14,56,90,ok,
"1,5","[1, 5]",4,16,11,6,True,True,False,False,0000,20578.2152604,0111,37223.5533,0100,24578.2152604,False,9,16,14,28000,18,55,501,ok,
"1,5","[1, 5]",4,16,12,6,True,True,False,False,0000,20578.2152604,0010,26853.5596684,1100,24578.2152604,False,12,16,13,26000,14,56,84,ok,
"1,5","[1, 5]",4,16,13,6,True,True,False,False,0000,20578.2152604,1111,37223.5533,1000,24578.2152604,False,8,16,16,32000,18,56,517,ok,
"1,5","[1, 5]",4,16,14,6,True,True,False,False,0000,20578.2152604,1001,30948.208892000002,0100,24578.2152604,False,11,16,13,26000,14,55,120,ok,
"1,5","[1, 5]",4,16,15,6,True,True,False,False,0000,20578.2152604,1100,24578.2152604,1100,24578.2152604,False,10,16,12,24000,14,56,87,ok,
"1,5","[1, 5]",4,16,16,6,True,True,False,False,0000,20578.2152604,1000,24578.2152604,1000,24578.2152604,False,13,16,12,24000,22,55,492,ok,
"1,5","[1, 5]",4,16,17,6,True,True,False,False,0000,20578.2152604,0110,30853.5596684,0000,20578.2152604,True,12,16,14,28000,14,37,61,ok,
"1,5","[1, 5]",4,16,18,6,True,True,False,False,0000,20578.2152604,1001,30948.208892000002,1100,24578.2152604,False,8,16,13,26000,14,56,90,ok,
"1,5","[1, 5]",4,16,19,6,True,True,False,False,0000,20578.2152604,1101,30948.208892,0000,20578.2152604,True,13,16,19,38000,14,38,65,ok,
"1,5","[1, 5]",4,16,0,8,True,True,False,False,0000,20578.2152604,1101,30948.208892,1100,24578.2152604,False,11,16,13,26000,14,37,61,ok,
"1,5","[1, 5]",4,16,1,8,True,True,False,False,0000,20578.2152604,1110,30853.5596684,0000,20578.2152604,True,11,16,15,30000,14,56,84,ok,
"1,5","[1, 5]",4,16,2,8,True,True,False,False,0000,20578.2152604,1000,24578.2152604,1000,24578.2152604,False,12,16,12,24000,14,38,61,ok,
"1,5","[1, 5]",4,16,3,8,True,True,False,False,0000,20578.2152604,1100,24578.2152604,0000,20578.2152604,True,11,16,15,30000,14,56,90,ok,
"1,5","[1, 5]",4,16,4,8,True,True,False,False,0000,20578.2152604,1100,24578.2152604,1100,24578.2152604,False,11,16,12,24000,14,55,90,ok,
"1,5","[1, 5]",4,16,5,8,True,True,False,False,0000,20578.2152604,1000,24578.2152604,0000,20578.2152604,True,12,16,18,36000,14,56,96,ok,
"1,5","[1, 5]",4,16,6,8,True,True,False,False,0000,20578.2152604,1010,30853.5596684,0100,24578.2152604,False,11,16,14,28000,14,56,90,ok,
"1,5","[1, 5]",4,16,7,8,True,True,False,False,0000,20578.2152604,1011,37223.5533,0000,20578.2152604,True,13,16,15,30000,14,38,73,ok,
"1,5","[1, 5]",4,16,8,8,True,True,False,False,0000,20578.2152604,0110,30853.5596684,0100,24578.2152604,False,11,16,13,26000,14,56,90,ok,
"1,5","[1, 5]",4,16,9,8,True,True,False,False,0000,20578.2152604,0111,37223.5533,0100,24578.2152604,False,11,16,15,30000,14,55,90,ok,
"1,5","[1, 5]",4,16,10,8,True,True,False,False,0000,20578.2152604,1011,37223.5533,0000,20578.2152604,True,12,16,14,28000,14,56,90,ok,
"1,5","[1, 5]",4,16,11,8,True,True,False,False,0000,20578.2152604,0100,24578.2152604,0000,20578.2152604,True,10,16,15,30000,14,56,84,ok,
"1,5","[1, 5]",4,16,12,8,True,True,False,False,0000,20578.2152604,0100,24578.2152604,0100,24578.2152604,False,11,16,12,24000,14,56,90,ok,
"1,5","[1, 5]",4,16,13,8,True,True,False,False,0000,20578.2152604,1000,24578.2152604,1000,24578.2152604,False,9,16,12,24000,14,56,84,ok,
"1,5","[1, 5]",4,16,14,8,True,True,False,False,0000,20578.2152604,1101,30948.208892,0100,24578.2152604,False,11,16,13,26000,18,55,501,ok,
"1,5","[1, 5]",4,16,15,8,True,True,False,False,0000,20578.2152604,0110,30853.5596684,1000,24578.2152604,False,15,16,31,62000,14,56,114,ok,
"1,5","[1, 5]",4,16,16,8,True,True,False,False,0000,20578.2152604,1011,37223.5533,0010,26853.5596684,False,11,16,17,34000,18,37,335,ok,
"1,5","[1, 5]",4,16,17,8,True,True,False,False,0000,20578.2152604,0101,30948.208892000002,0000,20578.2152604,True,15,16,28,56000,18,55,501,ok,
"1,5","[1, 5]",4,16,18,8,True,True,False,False,0000,20578.2152604,1001,30948.208892000002,1100,24578.2152604,False,10,16,13,26000,14,56,90,ok,
"1,5","[1, 5]",4,16,19,8,True,True,False,False,0000,20578.2152604,1001,30948.208892000002,0000,20578.2152604,True,14,16,18,36000,14,56,84,ok,
"1,5","[1, 5]",4,16,0,12,True,True,False,False,0000,20578.2152604,1000,24578.2152604,1000,24578.2152604,False,12,16,12,24000,14,56,90,ok,
"1,5","[1, 5]",4,16,1,12,True,True,False,False,0000,20578.2152604,1001,30948.208892000002,0000,20578.2152604,True,15,16,15,30000,14,56,84,ok,
"1,5","[1, 5]",4,16,2,12,True,True,False,False,0000,20578.2152604,1100,24578.2152604,1100,24578.2152604,False,12,16,12,24000,14,38,61,ok,
"1,5","[1, 5]",4,16,3,12,True,True,False,False,0000,20578.2152604,0001,26948.208892000002,0000,20578.2152604,True,14,16,23,46000,14,38,57,ok,
"1,5","[1, 5]",4,16,4,12,True,True,False,False,0000,20578.2152604,0001,26948.208892000002,0000,20578.2152604,True,15,16,16,32000,14,56,90,ok,
"1,5","[1, 5]",4,16,5,12,True,True,False,False,0000,20578.2152604,0010,26853.5596684,0000,20578.2152604,True,16,16,18,36000,14,56,84,ok,
"1,5","[1, 5]",4,16,6,12,True,True,False,False,0000,20578.2152604,1011,37223.5533,0000,20578.2152604,True,15,16,20,40000,14,56,90,ok,
"1,5","[1, 5]",4,16,7,12,True,True,False,False,0000,20578.2152604,1010,30853.5596684,0000,20578.2152604,True,14,16,18,36000,14,38,57,ok,
"1,5","[1, 5]",4,16,8,12,True,True,False,False,0000,20578.2152604,0010,26853.5596684,0100,24578.2152604,False,14,16,13,26000,14,56,84,ok,
"1,5","[1, 5]",4,16,9,12,True,True,False,False,0000,20578.2152604,1000,24578.2152604,1000,24578.2152604,False,13,16,12,24000,14,38,61,ok,
"1,5","[1, 5]",4,16,10,12,True,True,False,False,0000,20578.2152604,0110,30853.5596684,0100,24578.2152604,False,13,16,19,38000,14,55,90,ok,
"1,5","[1, 5]",4,16,11,12,True,True,False,False,0000,20578.2152604,0001,26948.208892000002,0100,24578.2152604,False,13,16,14,28000,14,55,90,ok,
"1,5","[1, 5]",4,16,12,12,True,True,False,False,0000,20578.2152604,1001,30948.208892000002,1100,24578.2152604,False,12,16,13,26000,14,56,90,ok,
"1,5","[1, 5]",4,16,13,12,True,True,False,False,0000,20578.2152604,1011,37223.5533,0100,24578.2152604,False,13,16,23,46000,14,56,84,ok,
"1,5","[1, 5]",4,16,14,12,True,True,False,False,0000,20578.2152604,1000,24578.2152604,1000,24578.2152604,False,14,16,12,24000,14,38,61,ok,
"1,5","[1, 5]",4,16,15,12,True,True,False,False,0000,20578.2152604,1011,37223.5533,1000,24578.2152604,False,13,16,17,34000,14,56,90,ok,
"1,5","[1, 5]",4,16,16,12,True,True,False,False,0000,20578.2152604,1101,30948.208892,0100,24578.2152604,False,15,16,20,40000,14,56,84,ok,
"1,5","[1, 5]",4,16,17,12,True,True,False,False,0000,20578.2152604,0101,30948.208892000002,0000,20578.2152604,True,15,16,19,38000,14,55,90,ok,
"1,5","[1, 5]",4,16,18,12,True,True,False,False,0000,20578.2152604,0011,33223.5533,1100,24578.2152604,False,13,16,13,26000,14,55,90,ok,
"1,5","[1, 5]",4,16,19,12,True,True,False,False,0000,20578.2152604,1110,30853.5596684,0000,20578.2152604,True,14,16,19,38000,14,38,61,ok,
"2,5","[2, 5]",4,16,0,4,True,True,False,False,0000,23342.35591366765,1000,24897.827539314705,0000,23342.35591366765,True,8,16,15,30000,18,55,499,ok,
"2,5","[2, 5]",4,16,1,4,True,True,False,False,0000,23342.35591366765,1111,37223.5533,0000,23342.35591366765,True,12,16,22,44000,14,56,96,ok,
"2,5","[2, 5]",4,16,2,4,True,True,False,False,0000,23342.35591366765,0100,25022.74363475294,0000,23342.35591366765,True,10,16,22,44000,14,37,61,ok,
"2,5","[2, 5]",4,16,3,4,True,True,False,False,0000,23342.35591366765,1001,30948.208892000002,0000,23342.35591366765,True,11,16,16,32000,14,56,84,ok,
"2,5","[2, 5]",4,16,4,4,True,True,False,False,0000,23342.35591366765,0100,25022.74363475294,0100,25022.74363475294,False,11,16,12,24000,14,55,87,ok,
"2,5","[2, 5]",4,16,5,4,True,True,False,False,0000,23342.35591366765,1010,31173.17194731471,0000,23342.35591366765,True,13,16,19,38000,14,56,84,ok,
"2,5","[2, 5]",4,16,6,4,True,True,False,False,0000,23342.35591366765,0110,30915.7852604,0000,23342.35591366765,True,9,16,16,32000,18,55,501,ok,
"2,5","[2, 5]",4,16,7,4,True,True,False,False,0000,23342.35591366765,0010,29235.397539314705,0000,23342.35591366765,True,10,16,18,36000,18,38,332,ok,
"2,5","[2, 5]",4,16,8,4,True,True,False,False,0000,23342.35591366765,0011,35285.778892,0000,23342.35591366765,True,15,16,29,58000,18,56,487,ok,
"2,5","[2, 5]",4,16,9,4,True,True,False,False,0000,23342.35591366765,0011,35285.778892,0000,23342.35591366765,True,13,16,40,80000,14,56,108,ok,
"2,5","[2, 5]",4,16,10,4,True,True,False,False,0000,23342.35591366765,1100,24578.2152604,1100,24578.2152604,False,11,16,12,24000,14,56,81,ok,
"2,5","[2, 5]",4,16,11,4,True,True,False,False,0000,23342.35591366765,1000,24897.827539314705,0000,23342.35591366765,True,8,16,15,30000,22,55,496,ok,
"2,5","[2, 5]",4,16,12,4,True,True,False,False,0000,23342.35591366765,1100,24578.2152604,1100,24578.2152604,False,10,16,12,24000,18,56,483,ok,
"2,5","[2, 5]",4,16,13,4,True,True,False,False,0000,23342.35591366765,0010,29235.397539314705,1100,24578.2152604,False,10,16,14,28000,18,56,522,ok,
"2,5","[2, 5]",4,16,14,4,True,True,False,False,0000,23342.35591366765,1011,37223.5533,1000,24897.827539314705,False,10,16,17,34000,14,37,73,ok,
"2,5","[2, 5]",4,16,15,4,True,True,False,False,0000,23342.35591366765,1000,24897.827539314705,1000,24897.827539314705,False,11,16,12,24000,18,55,495,ok,
"2,5","[2, 5]",4,16,16,4,True,True,False,False,0000,23342.35591366765,0110,30915.7852604,1000,24897.827539314705,False,10,16,14,28000,14,55,114,ok,
"2,5","[2, 5]",4,16,17,4,True,True,False,False,0000,23342.35591366765,0110,30915.7852604,0000,23342.35591366765,True,12,16,19,38000,18,56,496,ok,
"2,5","[2, 5]",4,16,18,4,True,True,False,False,0000,23342.35591366765,0100,25022.74363475294,1100,24578.2152604,False,8,16,13,26000,14,56,90,ok,
"2,5","[2, 5]",4,16,19,4,True,True,False,False,0000,23342.35591366765,1000,24897.827539314705,0000,23342.35591366765,True,11,16,17,34000,14,55,96,ok,
"2,5","[2, 5]",4,16,0,6,True,True,False,False,0000,23342.35591366765,0111,37285.778892,1100,24578.2152604,False,9,16,13,26000,14,38,77,ok,
"2,5","[2, 5]",4,16,1,6,True,True,False,False,0000,23342.35591366765,1110,30853.5596684,0000,23342.35591366765,True,13,16,15,30000,14,56,90,ok,
"2,5","[2, 5]",4,16,2,6,True,True,False,False,0000,23342.35591366765,1101,30948.208892,1100,24578.2152604,False,10,16,13,26000,18,38,336,ok,
"2,5","[2, 5]",4,16,3,6,True,True,False,False,0000,23342.35591366765,1110,30853.5596684,0000,23342.35591366765,True,11,16,16,32000,14,56,90,ok,
"2,5","[2, 5]",4,16,4,6,True,True,False,False,0000,23342.35591366765,0110,30915.7852604,0000,23342.35591366765,True,12,16,17,34000,14,55,114,ok,
"2,5","[2, 5]",4,16,5,6,True,True,False,False,0000,23342.35591366765,0110,30915.7852604,0000,23342.35591366765,True,13,16,23,46000,22,38,332,ok,
"2,5","[2, 5]",4,16,6,6,True,True,False,False,0000,23342.35591366765,0101,31392.73726635294,1110,30853.5596684,False,9,16,15,30000,14,56,114,ok,
